-0.2546  	0.10325  	-0.2713  	-1.2181  	-0.6672  	-1.2294  	0.36479  	0.29444  	0.11854  	0.27503  	0.10800  	-0.1277  	0.39733  	0.25955  	0.18928  	0.43934  	-0.1281  	-0.1225  	0.08672  	-0.0371  	0.06873  	0.44178  	-0.3804  	0.38565  	0.87510  	-0.4218  	0.35960  	-0.7035  	0.07175  	0.52019  	0.20134  	0.10410  	-0.1847  	-0.0037  	0.38534  	-0.0252  	0.30327  	0.10812  	-0.5980  	0.34542  	0.27079  	0.05633  	-0.1076  	0.36955  	-0.0070  	-0.0708  	0.01251  	0.03540  	0.05373  	-0.1147  	-0.0108  	-0.0489  	-0.0285  	0.00906  	-0.0491  	-0.0402  	0.02081  	-0.0028  	-0.0335  	0.02355  	0.00543  	-0.0099  	0.07162  	-0.0208  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.4780  	-0.0120  	-0.4813  	-1.2067  	-0.5941  	-1.4094  	0.36469  	0.25181  	0.11869  	0.35582  	0.25602  	-0.0229  	0.34761  	0.32626  	0.15193  	0.44422  	-0.1629  	-0.1409  	0.12144  	0.04088  	0.02734  	0.41469  	-0.4430  	0.45106  	0.81017  	-0.4022  	0.35824  	-0.6579  	-0.0332  	0.47675  	0.21850  	0.08132  	-0.1573  	0.00898  	0.48539  	-0.0448  	0.34297  	0.07987  	-0.6644  	0.35651  	0.21336  	0.07612  	-0.1594  	0.40035  	0.01730  	-0.0673  	0.01467  	0.00194  	0.02430  	-0.0912  	-0.0010  	-0.0485  	-0.0459  	0.01223  	-0.0558  	-0.0451  	0.01609  	-0.0088  	-0.0235  	0.02470  	-0.0074  	0.01161  	0.04394  	-0.0298  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.9439  	-0.1435  	-0.6496  	-1.9864  	-0.8826  	-1.8259  	0.32950  	0.03696  	0.08799  	0.51504  	0.60956  	-0.1143  	0.18174  	-0.2414  	-0.4703  	0.37849  	-0.1863  	-0.0187  	0.10318  	0.10813  	0.01411  	0.23529  	-0.4010  	0.39977  	0.61383  	-0.3585  	0.13529  	-0.6227  	-0.0842  	0.34529  	0.29278  	0.09389  	-0.1814  	0.02142  	0.38849  	0.03142  	0.36050  	0.12798  	-0.6403  	0.29109  	0.31591  	0.05111  	-0.1529  	0.35674  	0.01182  	-0.0647  	0.01690  	-0.0194  	0.02608  	-0.0923  	-0.0106  	-0.0420  	-0.0389  	0.02370  	-0.0455  	-0.0642  	0.01880  	0.00510  	-0.0377  	0.01694  	0.00549  	0.00754  	0.06398  	-0.0100  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.9369  	-0.1346  	-0.5154  	-2.1636  	-1.1113  	-1.7073  	0.30950  	0.02937  	0.03466  	0.53371  	0.67180  	-0.2427  	0.14103  	-0.3849  	-0.6416  	0.35110  	-0.1204  	-0.0248  	0.14393  	0.04987  	-0.0087  	0.27425  	-0.3318  	0.33524  	0.75143  	-0.3612  	0.20245  	-0.6254  	0.00196  	0.37837  	0.27582  	0.06992  	-0.2381  	-0.0075  	0.20270  	0.11068  	0.35368  	0.13172  	-0.6202  	0.30376  	0.38703  	0.03020  	-0.1302  	0.37364  	0.02653  	-0.0754  	0.02649  	-0.0145  	0.01184  	-0.0720  	-0.0046  	-0.0464  	-0.0326  	0.02783  	-0.0399  	-0.0658  	0.02175  	0.00714  	-0.0329  	0.02776  	-0.0033  	-0.0156  	0.08007  	-0.0146  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.9109  	-0.1437  	-0.5202  	-2.1139  	-1.1325  	-1.5984  	0.26114  	0.05210  	0.04589  	0.41248  	0.61533  	-0.2413  	0.09049  	-0.4577  	-0.6084  	0.45082  	-0.0859  	-0.0489  	0.15596  	0.00658  	0.01745  	0.29274  	-0.2450  	0.33591  	0.72311  	-0.3531  	0.24312  	-0.6345  	0.01410  	0.38631  	0.25953  	0.10052  	-0.2393  	-0.0162  	0.19908  	0.07619  	0.36714  	0.13289  	-0.6366  	0.29091  	0.41581  	0.02306  	-0.1139  	0.40360  	0.01888  	-0.0763  	0.02615  	-0.0144  	0.01683  	-0.0910  	-0.0052  	-0.0452  	-0.0336  	0.02187  	-0.0366  	-0.0612  	0.01321  	0.00297  	-0.0335  	0.01969  	0.00295  	-0.0116  	0.07421  	-0.0060  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.8220  	-0.0947  	-0.5038  	-2.0231  	-1.0510  	-1.5887  	0.25968  	0.06408  	0.07388  	0.41814  	0.52437  	-0.1818  	0.10637  	-0.4564  	-0.6439  	0.45292  	-0.1067  	-0.0392  	0.14683  	0.05274  	-0.0492  	0.26968  	-0.2472  	0.28868  	0.70060  	-0.3500  	0.19155  	-0.5533  	0.05151  	0.38548  	0.26327  	0.08721  	-0.2242  	-0.0110  	0.16444  	0.06213  	0.31695  	0.11065  	-0.5945  	0.31916  	0.41570  	0.01852  	-0.0874  	0.42319  	0.00032  	-0.0825  	0.02492  	0.00284  	0.02734  	-0.0897  	-0.0033  	-0.0431  	-0.0291  	0.01637  	-0.0389  	-0.0640  	0.01131  	0.00790  	-0.0380  	0.01360  	0.00045  	-0.0055  	0.08079  	-0.0118  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.8155  	-0.1176  	-0.4949  	-1.9640  	-0.9907  	-1.6337  	0.28947  	0.08399  	0.04981  	0.42576  	0.58376  	-0.1519  	0.11249  	-0.3768  	-0.6012  	0.51597  	-0.1419  	-0.0164  	0.14230  	0.07296  	-0.0710  	0.29785  	-0.3388  	0.31331  	0.71635  	-0.3758  	0.18216  	-0.5091  	0.05183  	0.39082  	0.24066  	0.09088  	-0.2300  	0.00761  	0.23719  	0.10638  	0.31934  	0.10547  	-0.6075  	0.30379  	0.38190  	0.02187  	-0.1159  	0.40225  	0.00203  	-0.0812  	0.02408  	0.00489  	0.02597  	-0.0856  	0.00158  	-0.0456  	-0.0229  	0.01677  	-0.0405  	-0.0658  	0.01218  	0.00705  	-0.0326  	0.02083  	-0.0053  	-0.0160  	0.07665  	-0.0111  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.6871  	-0.0868  	-0.5231  	-1.5197  	-0.7355  	-1.4978  	0.29604  	0.18948  	0.06583  	0.31223  	0.45458  	0.01307  	0.17607  	-0.1870  	-0.2646  	0.56128  	-0.1522  	-0.0518  	0.14193  	0.14120  	0.01429  	0.25950  	-0.4841  	0.42199  	0.73127  	-0.3875  	0.22166  	-0.4953  	0.04472  	0.43385  	0.21304  	0.09233  	-0.2156  	0.00539  	0.33757  	0.06030  	0.28194  	0.09763  	-0.5929  	0.30153  	0.29133  	0.08579  	-0.1632  	0.35998  	0.02005  	-0.0629  	0.02056  	-0.0072  	0.03518  	-0.0947  	0.00359  	-0.0468  	-0.0265  	0.02016  	-0.0382  	-0.0543  	0.03636  	0.00767  	-0.0151  	0.01828  	-0.0141  	-0.0106  	0.06905  	-0.0128  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.5163  	-0.0007  	-0.4940  	-1.3953  	-0.7063  	-1.3132  	0.29133  	0.25459  	0.08534  	0.22646  	0.20617  	-0.0034  	0.29274  	0.04640  	-0.0578  	0.51059  	-0.1259  	-0.0625  	0.12583  	0.08448  	0.01034  	0.29517  	-0.4086  	0.35576  	0.82020  	-0.3808  	0.27075  	-0.5065  	0.11469  	0.49313  	0.21767  	0.08948  	-0.2150  	0.00202  	0.33677  	0.00771  	0.23864  	0.09432  	-0.5638  	0.32919  	0.26699  	0.05054  	-0.1183  	0.37269  	0.02762  	-0.0696  	0.02362  	0.00579  	0.03698  	-0.0996  	-0.0008  	-0.0493  	-0.0316  	0.01601  	-0.0436  	-0.0607  	0.01876  	0.00874  	-0.0213  	0.01876  	-0.0060  	-0.0223  	0.07236  	-0.0153  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.4679  	0.04773  	-0.4028  	-1.4336  	-0.7538  	-1.2081  	0.26404  	0.25531  	0.10006  	0.25501  	0.19844  	-0.0600  	0.25811  	0.05640  	-0.0379  	0.49937  	-0.0918  	-0.0891  	0.13511  	0.04838  	0.03225  	0.36341  	-0.3770  	0.37124  	0.83362  	-0.4190  	0.29519  	-0.6114  	0.07214  	0.45379  	0.19855  	0.09527  	-0.1936  	0.00768  	0.33613  	-0.0231  	0.31933  	0.12637  	-0.6033  	0.31992  	0.32483  	0.01835  	-0.1149  	0.39833  	0.00306  	-0.0745  	0.01962  	0.01688  	0.03379  	-0.0954  	0.00248  	-0.0428  	-0.0325  	0.01707  	-0.0489  	-0.0468  	0.02201  	0.00238  	-0.0285  	0.02233  	-0.0098  	-0.0079  	0.06283  	-0.0208  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
